Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Variable,Valor
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,INIEJEC_ANT,2099
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,INIEJEC,24
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,DECEM,7440
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXPTR_ANT,8334
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXPTR,8529
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFILIBSGJM_ANT,6306
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFILIBSGJM,8810
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,AARCH_ANT,894
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,AARCH,1953
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,CUMTR,1075
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,PRESOPEN_ANT,986
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,PRESOPEN,1144
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,PENLIB,8366
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,INIMP,166
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,PROFUG,36
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,RECEJEC,1845
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXREC_ANT,224
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXREC,246
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXCUM_ANT,220
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,EXCUM,194
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,LIQPENA,2800
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFSICO,12102
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFNEJ,105
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFILIB_ANT,16318
531,1,-1,-1,-1,1,-1,1,1,1,-1,13,OFILIB,21017
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,INIEJEC_ANT,2169
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,INIEJEC,121
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,DECEM,5616
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXPTR_ANT,8898
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXPTR,6518
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFILIBSGJM_ANT,9555
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFILIBSGJM,10024
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,AARCH_ANT,1470
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,AARCH,2321
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,CUMTR,824
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,PRESOPEN_ANT,917
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,PRESOPEN,989
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,PENLIB,9289
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,INIMP,197
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,PROFUG,124
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,RECEJEC,1988
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXREC_ANT,103
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXREC,49
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXCUM_ANT,103
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,EXCUM,49
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,LIQPENA,1801
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFSICO,12270
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFNEJ,210
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFILIB_ANT,19849
532,1,-1,-1,-1,1,-1,1,1,2,-1,13,OFILIB,22504
