Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Variable,Valor
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PRESUMTR,580
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,SUMTR,395
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,CUMTR,46
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENT,450
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,CUMSENT,51
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INDTR,2
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INFRTR,7
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,EJESENTR,7
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,ADUATR,22
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INIPEN,413
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,SUMINI,108
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INIADOL,46
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INFRINI,18
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,AIADUA,6
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFPE,203
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAO,10
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,SENDEFAU,1
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOSS,68
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PRESCS,11
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PRESOPEN,10
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PENLIB,450
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,INIMP,3
-1,2,Artigas,-1,-1,1,-1,-1,1,1,-1,PMA,PROFUG,2
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PRESUMTR,965
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,SUMTR,537
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,CUMTR,65
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,EJESENT,637
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,CUMSENT,50
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INDTR,54
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INFRTR,46
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,EJESENTR,1
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,ADUATR,0
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INIPEN,530
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,SUMINI,122
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INIADOL,33
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INFRINI,21
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFPE,106
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFAO,14
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFAU,0
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PRESOSS,4
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PRESCS,60
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PRESOPEN,74
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PENLIB,532
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,INIMP,20
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,PROFUG,8
-1,3,Canelones,-1,-1,1,-1,-1,1,1,-1,PM,DENPOL,*
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PRESUMTR,590
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,SUMTR,301
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,CUMTR,15
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,EJESENT,728
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,CUMSENT,74
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INDTR,49
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INFRTR,33
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,EJESENTR,23
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INIPEN,903
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,SUMINI,166
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INIADOL,43
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INFRINI,23
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFPE,179
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFAO,20
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PRESOSS,106
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PRESCS,58
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PRESOPEN,41
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PENLIB,788
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,INIMP,15
-1,3,Las Piedras,-1,-1,1,-1,-1,1,1,-1,PM,PROFUG,38
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PRESUMTR,579
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,SUMTR,219
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,CUMTR,16
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,EJESENT,847
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,CUMSENT,116
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INDTR,35
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INFRTR,23
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,EJESENTR,19
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INIPEN,893
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,SUMINI,220
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INIADOL,35
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INFRINI,29
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,SENDEFPE,164
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,SENDEFAO,13
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PRESOSS,184
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PRESCS,22
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PRESOPEN,54
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PENLIB,1012
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,INIMP,14
-1,3,Las Piedras,-1,-1,1,-1,-1,1,2,-1,PM,PROFUG,75
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,PRESUMTR,142
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,SUMTR,101
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,CUMTR,14
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,EJESENT,435
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,CUMSENT,125
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,INDTR,20
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,INFRTR,20
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,EJESENTR,8
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,INIPEN,200
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,SUMINI,101
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,INIADOL,20
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,INFRINI,20
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFPE,109
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,SENDEFAO,11
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,PRESOSS,126
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,PRESCS,10
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,PRESOPEN,28
-1,3,Pando,-1,-1,1,-1,-1,1,1,-1,PM,PENLIB,440
